conversation_id,index,turn_id,speaker,utterance,label,label_name
le708010,11,le708010_11,b,and we've had no messages,inform,Inform
le708010,12,le708010_12,b,we've been waiting for the message on our phone for us to get in touch with them,inform,Inform
le708010,13,le708010_13,b,right,ackn,Acknowledge
le708010,14,le708010_14,b,they've all come through on why haven't they come through on the ordinary phone they've had the number see the phone hasn't rang what do you mean we set it well i don't know i mean the you see the grandaughter should have gone up to for a fortnights holiday now her grand parents have gone back home without her they've been waiting at the service station since nine o'clock now we should have had the call through on our phone an ordinary call what number is that yeah yeah yes this is mr on,inform,Inform
le708010,15,le708010_15,b,why haven't they come through on the ordinary phone they've had the number see the phone hasn't rang what do you mean we set it well i don't know i mean the you see the grandaughter should have gone up to for a fortnights holiday now her grand parents have gone back home without her they've been waiting at the service station since nine o'clock now we should have had the call through on our phone an ordinary call what number is that yeah yeah yes this is mr on,reqInfo,Request Inform
le708010,16,le708010_16,b,they've had the number see the phone hasn't rang what do you mean we set it well i don't know i mean the you see the grandaughter should have gone up to for a fortnights holiday now her grand parents have gone back home without her they've been waiting at the service station since nine o'clock now we should have had the call through on our phone an ordinary call what number is that yeah yeah yes this is mr on,inform,Inform
le708010,17,le708010_17,b,see the phone hasn't rang,inform,Inform
le708010,18,le708010_18,a,yeah,backch,Backchannel
le708010,19,le708010_19,a,yeah,backch,Backchannel
le708010,20,le708010_20,a,right,backch,Backchannel
le708010,21,le708010_21,a,right it's,backch,Backchannel
le708010,22,le708010_22,a,right,ackn,Acknowledge
le708010,23,le708010_23,a,yeah,ackn,Acknowledge
le708010,24,le708010_24,a,um um you probably you probably need you probably need to check your callminder,suggest,Suggest
le708010,25,le708010_25,b,what do you mean we set it,reqInfo,Request Inform
le708010,26,le708010_26,a,well,init,Initialise
le708010,27,le708010_27,a,your callminder,refer,Refer
le708010,28,le708010_28,a,don't you type in something to set it up,reqInfo,Request Inform
le708010,29,le708010_29,b,well,init,Initialise
le708010,30,le708010_30,b,i don't know i mean the you see the grandaughter should have gone up to for a fortnights holiday now her grand parents have gone back home without her they've been waiting at the service station since nine o'clock now we should have had the call through on our phone an ordinary call what number is that yeah yeah yes this is mr on,inform,Inform
le708010,31,le708010_31,b,i mean the you see the grandaughter should have gone up to for a fortnights holiday,inform,Inform
le708010,32,le708010_32,b,now,init,Initialise
le708010,33,le708010_33,b,her grand parents have gone back home without her they've been waiting at the service station since nine o'clock now we should have had the call through on our phone an ordinary call what number is that yeah yeah yes this is mr on,inform,Inform
le708010,34,le708010_34,b,they've been waiting at the service station since nine o'clock,inform,Inform
le708010,35,le708010_35,b,now,init,Initialise
le708010,36,le708010_36,b,we should have had the call through on our phone an ordinary call,raiseIssue,Raise Issue
le708010,37,le708010_37,a,yeah,backch,Backchannel
le708010,38,le708010_38,a,oh dear,backch,Backchannel
le708010,39,le708010_39,a,right,ackn,Acknowledge
le708010,40,le708010_40,b,what number is that,reqInfo,Request Inform
le708010,41,le708010_41,a,um they're not actually open till tomorrow,answ,Answer
le708010,42,le708010_42,a,i tell you what i'll do,informIntent,Inform Intention
le708010,43,le708010_43,a,i'll put you through to the fault reporting department,informIntent,Inform Intention
le708010,44,le708010_44,a,they should be able to help you with that,inform,Inform
le708010,45,le708010_45,a,okay,init,Initialise
le708010,46,le708010_46,b,yeah,backch,Backchannel
le708010,47,le708010_47,b,yeah,backch,Backchannel
le708010,48,le708010_48,b,yes,direct,Direct
le708010,49,le708010_49,b,this is mr on,identifySelf,Identify Self
le708260,0,le708260_0,b,could you give me how do you dial er how do you dial and thank you bye,direct,Direct
le708260,1,le708260_1,b,how do you dial er how do you dial and thank you bye,reqInfo,Request Inform
le708260,2,le708260_2,a,sorry,pardon,Pardon
le708260,3,le708260_3,b,how do you dial and thank you bye,reqInfo,Request Inform
le708260,4,le708260_4,a,it's either or that's right thank you bye,answ,Answer
le708260,5,le708260_5,a,that's right,ackn,Acknowledge
le708260,6,le708260_6,b,thank you,thank,Thank
le708260,7,le708260_7,a,thank you,thank,Thank
le708260,8,le708260_8,b,bye,bye,Bye
le708260,9,le708260_9,a,bye,bye,Bye
le708290,0,le708290_0,b,what do i dial for a ringback service please,reqInfo,Request Inform
le708290,1,le708290_1,b,cause i'm trying to get a number that's engaged,inform,Inform
le708290,2,le708290_2,a,five,answ,Answer
le708290,3,le708290_3,b,just dial a once i get the engaged tone,confirm,Confirm
le708290,4,le708290_4,a,that's right,ackn,Acknowledge
le708290,5,le708290_5,b,yeah,ackn,Acknowledge
le708290,6,le708290_6,b,thank you,thank,Thank
le708290,7,le708290_7,a,thank you,thank,Thank
le708510,0,le708510_0,b,oh yes,ackn,Acknowledge
le708510,1,le708510_1,b,i'm just enquiring,inform,Inform
le708510,2,le708510_2,b,i i've had something on my you know from,inform,Inform
le708510,3,le708510_3,b,is this um um a private phone number or um you know a firm,reqInfo,Request Inform
le708510,4,le708510_4,b,it's oh where do i have to go for that then   oh it's it's not you mean is enquiries is it oh right no i can i can dial it myself cos you have to pay extra don't you if you get connected oh you don't oh i thought they charged you for having been connected oh right thank you so much then yes please,inform,Inform
le708510,5,le708510_5,a,yeah,backch,Backchannel
le708510,6,le708510_6,a,yeah,backch,Backchannel
le708510,7,le708510_7,a,i'm afraid we don't have that information here,inform,Inform
le708510,8,le708510_8,b,oh,ackn,Acknowledge
le708510,9,le708510_9,b,where do i have to go for that then,reqInfo,Request Inform
le708510,10,le708510_10,a,um to find out where the phone number's come from,confirm,Confirm
le708510,11,le708510_11,a,i don't know if could help you,expressPossibility,Express Possibility
le708510,12,le708510_12,a,shall i connect you to they might be able to help you yeah general enquiries yeah um distant was it sorry no uh no you don't they do they do for just a normally um connection but to connect you to to from here doesn't cost you anything no shall i connect you then ok,offer,Offer
le708510,13,le708510_13,a,they might be able to help you,expressPossibility,Express Possibility
le708510,14,le708510_14,b,oh it's it's not you mean,confirm,Confirm
le708510,15,le708510_15,a,yeah,ackn,Acknowledge
le708510,16,le708510_16,b,is enquiries is it,reqInfo,Request Inform
le708510,17,le708510_17,a,general enquiries,answ,Answer
le708510,18,le708510_18,a,yeah,answElab,Answer Elaborate
le708510,19,le708510_19,a,um distant was it,reqInfo,Request Inform
le708510,20,le708510_20,a,sorry no uh no you don't they do they do for just a normally um connection but to connect you to to from here doesn't cost you anything no shall i connect you then ok,expressRegret,Express Regret
le708510,21,le708510_21,b,oh right,backch,Backchannel
le708510,22,le708510_22,b,no,negate,Negate
le708510,23,le708510_23,b,i can i can dial it myself,suggest,Suggest
le708510,24,le708510_24,b,cos you have to pay extra don't you,reqInfo,Request Inform
le708510,25,le708510_25,b,if you get connected,reqInfo,Request Inform
le708510,26,le708510_26,a,no,answ,Answer
le708510,27,le708510_27,b,oh you don't,confirm,Confirm
le708510,28,le708510_28,a,uh no,answElab,Answer Elaborate
le708510,29,le708510_29,a,you don't,answElab,Answer Elaborate
le708510,30,le708510_30,a,they do they do for just a normally um connection,inform,Inform
le708510,31,le708510_31,a,but to connect you to to from here doesn't cost you anything,inform,Inform
le708510,32,le708510_32,a,no,negate,Negate
le708510,33,le708510_33,b,oh right,ackn,Acknowledge
le708510,34,le708510_34,b,thank you so much then,thank,Thank
le708510,35,le708510_35,a,shall i connect you then,offer,Offer
le708510,36,le708510_36,b,yes please,accept,Accept
le708510,37,le708510_37,a,ok,ackn,Acknowledge
le708580,0,le708580_0,b,er can i have the number for please,reqInfo,Request Inform
le708580,1,le708580_1,a,you need to er dial directory enquiries,inform,Inform
le708580,2,le708580_2,a,they'll be,inform,Inform
le708580,3,le708580_3,a,shall i shall i connect you to directory enquiries,offer,Offer
le708580,4,le708580_4,b,oh sorry mate,backch,Backchannel
le708580,5,le708580_5,b,cheers mate,backch,Backchannel
le708580,6,le708580_6,b,yeah if you don't mind yeah hi,accept,Accept
le708580,7,le708580_7,a,yeah sure,accept,Accept
le708580,8,le708580_8,b,yeah hi,ackn,Acknowledge
le708580,9,le708580_9,b,hi,greet,Greet
le709070,0,le709070_0,b,hello,greet,Greet
le709070,1,le709070_1,b,yeah uh,ackn,Acknowledge
le709070,2,le709070_2,b,if i give you a phone number,inform,Inform
le709070,3,le709070_3,b,can you tell me if its from a phone box please,reqInfo,Request Inform
le709070,4,le709070_4,a,yeah,answ,Answer
le709070,5,le709070_5,a,we can do that,answElab,Answer Elaborate
le709070,6,le709070_6,a,that's no problem,answElab,Answer Elaborate
le709070,7,le709070_7,b,yeah,backch,Backchannel
le709070,8,le709070_8,b,ok,ackn,Acknowledge
le709070,9,le709070_9,a,what's the code and number please,reqInfo,Request Inform
le709070,10,le709070_10,b,the code is double is that is a payphone can you give me the location at all you can't do that but it's it's definitely a payphone right nice one cheers mate thanks bye,answ,Answer
le709070,11,le709070_11,a,ok yeah that is a payphone yeah no we can't do that no it is yeah cheers thank you bye,ackn,Acknowledge
le709070,12,le709070_12,a,yeah,init,Initialise
le709070,13,le709070_13,a,that is a payphone,inform,Inform
le709070,14,le709070_14,b,that is a payphone,echo,Echo
le709070,15,le709070_15,b,can you give me the location at all,reqInfo,Request Inform
le709070,16,le709070_16,a,yeah,backch,Backchannel
le709070,17,le709070_17,a,no,answ,Answer
le709070,18,le709070_18,a,we can't do that,answElab,Answer Elaborate
le709070,19,le709070_19,b,you can't do that,confirm,Confirm
le709070,20,le709070_20,a,no,ackn,Acknowledge
le709070,21,le709070_21,b,but it's it's definitely a payphone,reqInfo,Request Inform
le709070,22,le709070_22,a,it is,answ,Answer
le709070,23,le709070_23,a,yeah,answElab,Answer Elaborate
le709070,24,le709070_24,b,right,ackn,Acknowledge
le709070,25,le709070_25,b,nice one,appreciate,Appreciate
le709070,26,le709070_26,b,cheers mate,thank,Thank
le709070,27,le709070_27,a,cheers,thank,Thank
le709070,28,le709070_28,b,thanks,thank,Thank
le709070,29,le709070_29,b,bye,bye,Bye
le709070,30,le709070_30,a,thank you,thank,Thank
le709070,31,le709070_31,a,bye,bye,Bye
le709350,0,le709350_0,b,hello,greet,Greet
le709350,1,le709350_1,b,i wonder if you can help me uh,direct,Direct
le709350,2,le709350_2,b,em are you um its really silly question but are you able to tell what my number is,reqInfo,Request Inform
le709350,3,le709350_3,a,why why is it necessary for you to ask that question yeah yeah yeah yeah yeah yeah set it all up yeah mm right right the thing you need to do is tomorrow morning after eight o'clock that's when they're open speak to tell them what you've just told me and they'll be able to assist you ok no i can't do that sorry no i can't no well if you need the police you just dial well if that happens then you dial we will be able to give the police the number ok you're welcome thank you bye,reqInfo,Request Inform
le709350,4,le709350_4,b,because um my i've separated from my husband,answ,Answer
le709350,5,le709350_5,b,i was getting malicious calls,answElab,Answer Elaborate
le709350,6,le709350_6,b,um i've just come into the house,answElab,Answer Elaborate
le709350,7,le709350_7,b,my my notification was sent last week to the address,answElab,Answer Elaborate
le709350,8,le709350_8,b,and i haven't been here because i've been sleeping,answElab,Answer Elaborate
le709350,9,le709350_9,b,i'm now um resident in the property,answElab,Answer Elaborate
le709350,10,le709350_10,b,and he's made phones calls from here,answElab,Answer Elaborate
le709350,11,le709350_11,b,he knows my number,answElab,Answer Elaborate
le709350,12,le709350_12,b,and i don't even know my new number yet,answElab,Answer Elaborate
le709350,13,le709350_13,b,it's x directory,inform,Inform
le709350,14,le709350_14,b,i mean obviously i need to change it tomorrow as well,inform,Inform
le709350,15,le709350_15,b,i've rung you know who set it all up for me,inform,Inform
le709350,16,le709350_16,a,yeah,backch,Backchannel
le709350,17,le709350_17,a,yeah,backch,Backchannel
le709350,18,le709350_18,a,yeah,backch,Backchannel
le709350,19,le709350_19,a,yeah yeah,backch,Backchannel
le709350,20,le709350_20,a,yeah,backch,Backchannel
le709350,21,le709350_21,a,set it all up,echo,Echo
le709350,22,le709350_22,a,yeah,ackn,Acknowledge
le709350,23,le709350_23,b,but um they're um not in till tomorrow,inform,Inform
le709350,24,le709350_24,b,but i need like tomorrow i've got a social worker contacting me,inform,Inform
le709350,25,le709350_25,b,and i haven't even got i don't even know what number i'm on,inform,Inform
le709350,26,le709350_26,a,mm,backch,Backchannel
le709350,27,le709350_27,a,right,backch,Backchannel
le709350,28,le709350_28,a,right,ackn,Acknowledge
le709350,29,le709350_29,a,the thing you need to do is,suggest,Suggest
le709350,30,le709350_30,a,tomorrow morning after eight o'clock,refer,Refer
le709350,31,le709350_31,a,that's when they're open,inform,Inform
le709350,32,le709350_32,a,speak to,suggest,Suggest
le709350,33,le709350_33,a,tell them what you've just told me,suggest,Suggest
le709350,34,le709350_34,a,and they'll be able to assist you ok,inform,Inform
le709350,35,le709350_35,b,yeah,backch,Backchannel
le709350,36,le709350_36,b,yeah,backch,Backchannel
le709350,37,le709350_37,b,right,backch,Backchannel
le709350,38,le709350_38,b,yeah,backch,Backchannel
le709350,39,le709350_39,b,but could can you not give me it today for people to ring me,reqInfo,Request Inform
le709350,40,le709350_40,a,no,answ,Answer
le709350,41,le709350_41,a,i can't do that,answElab,Answer Elaborate
le709350,42,le709350_42,a,sorry,expressRegret,Express Regret
le709350,43,le709350_43,a,no,answElab,Answer Elaborate
le709350,44,le709350_44,a,i can't no,answElab,Answer Elaborate
le709350,45,le709350_45,b,no,echo,Echo
le709350,46,le709350_46,b,what what happens if i need the police and,reqInfo,Request Inform
le709350,47,le709350_47,a,well,init,Initialise
le709350,48,le709350_48,a,if you need the police,answ,Answer
le709350,49,le709350_49,a,you just dial well if that happens then you dial we will be able to give the police the number ok you're welcome thank you bye,answElab,Answer Elaborate
le709350,50,le709350_50,b,no,echo,Echo
le709350,51,le709350_51,b,and for them to get back in touch with me if my husband starts is violent,raiseIssue,Raise Issue
le709350,52,le709350_52,a,well,init,Initialise
le709350,53,le709350_53,a,if that happens,answ,Answer
le709350,54,le709350_54,a,then you dial,answElab,Answer Elaborate
le709350,55,le709350_55,a,we will be able to give the police the number ok,answElab,Answer Elaborate
le709350,56,le709350_56,b,yeah,backch,Backchannel
le709350,57,le709350_57,b,right,backch,Backchannel
le709350,58,le709350_58,b,ok yep,ackn,Acknowledge
le709350,59,le709350_59,b,thanks very much,thank,Thank
le709350,60,le709350_60,a,you're welcome,ackn,Acknowledge
le709350,61,le709350_61,a,thank you,thank,Thank
le709350,62,le709350_62,b,byebye,bye,Bye
le709350,63,le709350_63,a,bye,bye,Bye
le709360,0,le709360_0,b,um what's what's the time thank you,reqInfo,Request Inform
le709360,1,le709360_1,a,hello,greet,Greet
le709360,2,le709360_2,b,what's the time,reqInfo,Request Inform
le709360,3,le709360_3,a,it's one minute past five,answ,Answer
le709360,4,le709360_4,a,thank you,thank,Thank
le709430,0,le709430_0,b,hello,greet,Greet
le709430,1,le709430_1,b,can i have the phone numbers to the um the phone box um in please at the oval,reqInfo,Request Inform
le709430,2,le709430_2,a,sorry,pardon,Pardon
le709430,3,le709430_3,a,you want the phone number,reqInfo,Request Inform
le709430,4,le709430_4,a,you need to dial for directory enquiries,inform,Inform
le709430,5,le709430_5,a,shall i connect you,offer,Offer
le709430,6,le709430_6,b,um no thanks,refuse,Refuse
le709430,7,le709430_7,b,ok,ackn,Acknowledge
le709430,8,le709430_8,a,are you are you sure,reqDirect,Request Direct
le709430,9,le709430_9,b,yeah,refuse,Refuse
le709430,10,le709430_10,a,ok,accept,Accept
le709430,11,le709430_11,b,bye,bye,Bye
le709430,12,le709430_12,a,bye,bye,Bye
le709450,0,le709450_0,b,oh yes,ackn,Acknowledge
le709450,1,le709450_1,b,hello,greet,Greet
le709450,2,le709450_2,b,i've been trying to get in touch with um double treble treble and i rang 'bout uh a couple of hours ago about two or three times and it was engaged and it still is engaged it's the now i would have thought they'd have more than one line right thank you ah there we go right thank you very much ah good afternoon yes um,inform,Inform
le709450,3,le709450_3,b,treble treble and i rang 'bout uh a couple of hours ago about two or three times and it was engaged and it still is engaged it's the now i would have thought they'd have more than one line right thank you ah there we go right thank you very much ah good afternoon yes um,inform,Inform
le709450,4,le709450_4,a,treble treble right mm right still engaged mm i'll just try the call for you you answer it now ok,echo,Echo
le709450,5,le709450_5,b,treble and i rang 'bout uh a couple of hours ago about two or three times and it was engaged and it still is engaged it's the now i would have thought they'd have more than one line right thank you ah there we go right thank you very much ah good afternoon yes um,inform,Inform
le709450,6,le709450_6,a,treble right mm right still engaged mm i'll just try the call for you you answer it now ok,echo,Echo
le709450,7,le709450_7,a,right,ackn,Acknowledge
le709450,8,le709450_8,b,and i rang 'bout uh a couple of hours ago about two or three times,inform,Inform
le709450,9,le709450_9,b,and it was engaged and,inform,Inform
le709450,10,le709450_10,b,it still is engaged,inform,Inform
le709450,11,le709450_11,a,mm,backch,Backchannel
le709450,12,le709450_12,a,right,backch,Backchannel
le709450,13,le709450_13,a,still engaged,echo,Echo
le709450,14,le709450_14,b,it's the now i would have thought they'd have more than one line right thank you ah there we go right thank you very much ah good afternoon yes um,inform,Inform
le709450,15,le709450_15,b,now,init,Initialise
le709450,16,le709450_16,b,i would have thought they'd have more than one line,expressOpinion,Express Opinion
le709450,17,le709450_17,a,mm i'll just try the call for you you answer it now ok,ackn,Acknowledge
le709450,18,le709450_18,a,i'll just try the call for you,informIntent,Inform Intention
le709450,19,le709450_19,b,right,ackn,Acknowledge
le709450,20,le709450_20,b,thank you ah there we go right thank you very much ah good afternoon yes um,thank,Thank
le709450,21,le709450_21,b,ah there we go,exclaim,Exclaim
le709450,22,le709450_22,a,you answer it now ok,direct,Direct
le709450,23,le709450_23,b,right,accept,Accept
le709450,24,le709450_24,b,thank you very much,thank,Thank
le709450,25,le709450_25,b,ah good afternoon,greet,Greet
le709450,26,le709450_26,b,yes um,ackn,Acknowledge
le710070,0,le710070_0,b,um hi,greet,Greet
le710070,1,le710070_1,b,i've been trying a number now for about the last three hours,inform,Inform
le710070,2,le710070_2,b,and it's just constantly engaged,inform,Inform
le710070,3,le710070_3,a,i'm sorry,expressRegret,Express Regret
le710070,4,le710070_4,a,i'll try it for you,informIntent,Inform Intention
le710070,5,le710070_5,a,what code and number is it please,reqInfo,Request Inform
le710070,6,le710070_6,b,it's,answ,Answer
le710410,0,le710410_0,b,er is that enquiries,reqInfo,Request Inform
le710410,1,le710410_1,a,no,answ,Answer
le710410,2,le710410_2,a,what is it you want to know,reqInfo,Request Inform
le710410,3,le710410_3,a,and i can i'll put you through to the correct department,offer,Offer
le710410,4,le710410_4,b,well,init,Initialise
le710410,5,le710410_5,b,i wanted to get a phone number from someone in thank you i'll put that down thank you very much,answ,Answer
le710410,6,le710410_6,a,oh right,ackn,Acknowledge
le710410,7,le710410_7,a,i'll just put you through to directory enquiries,informIntent,Inform Intention
le710410,8,le710410_8,a,it's if you need for future reference,inform,Inform
le710410,9,le710410_9,b,thank you,thank,Thank
le710410,10,le710410_10,b,i'll put that down,informIntent,Inform Intention
le710410,11,le710410_11,a,yeah,ackn,Acknowledge
le710410,12,le710410_12,a,and i'll just put you through anyway,informIntent,Inform Intention
le710410,13,le710410_13,a,thank you,thank,Thank
le710410,14,le710410_14,b,thank you very much,thank,Thank
le710410,15,le710410_15,a,it's ringing for you,inform,Inform
le710480,0,le710480_0,b,hello,greet,Greet
le710480,1,le710480_1,a,early morning call,echo,Echo
le710480,2,le710480_2,a,what time would you like the call please,reqDirect,Request Direct
le710480,3,le710480_3,b,two o'clock please,direct,Direct
le710480,4,le710480_4,a,for two o'clock,confirm,Confirm
le710480,5,le710480_5,a,if you'd just like to hold the line while i confirm that for you,informIntent,Inform Intention
le710480,6,le710480_6,b,yep,backch,Backchannel
le710480,7,le710480_7,b,thank you ok thanks very much bye,thank,Thank
le710480,8,le710480_8,a,that's fine,inform,Inform
le710480,9,le710480_9,a,i can call you at two o'clock,inform,Inform
le710480,10,le710480_10,b,ok,ackn,Acknowledge
le710480,11,le710480_11,b,thanks very much,thank,Thank
le710480,12,le710480_12,b,bye,bye,Bye
le710480,13,le710480_13,a,ok then,ackn,Acknowledge
le710480,14,le710480_14,a,thank you,thank,Thank
le710480,15,le710480_15,a,bye,bye,Bye
le710950,0,le710950_0,b,how are you,greet,Greet
le710950,1,le710950_1,b,can i have an alarm call at five o'clock,direct,Direct
le710950,2,le710950_2,a,sorry,pardon,Pardon
le710950,3,le710950_3,a,an alarm call at what time,pardon,Pardon
le710950,4,le710950_4,b,five o'clock please,direct,Direct
le710950,5,le710950_5,a,five o'clock,echo,Echo
le710950,6,le710950_6,a,if you just hold the line while i confirm that for you please,informIntent,Inform Intention
le710950,7,le710950_7,b,thank you ok then bye,thank,Thank
le710950,8,le710950_8,a,that's fine,accept,Accept
le710950,9,le710950_9,a,we can call you at five o'clock,inform,Inform
le710950,10,le710950_10,b,ok then,init,Initialise
le710950,11,le710950_11,a,thank you,thank,Thank
le710950,12,le710950_12,a,bye,bye,Bye
le710950,13,le710950_13,b,bye,bye,Bye
le711010,0,le711010_0,b,oh hello,greet,Greet
le711010,1,le711010_1,b,i've just tried to book an early morning alarm call doing star star double and i do the star and they say sorry this is not been oh sorry right my fault oh right thank right thank you very much thank you bye,inform,Inform
le711010,2,le711010_2,b,and i do the star,inform,Inform
le711010,3,le711010_3,b,and they say sorry this is not been,inform,Inform
le711010,4,le711010_4,a,yes,backch,Backchannel
le711010,5,le711010_5,a,yeah,ackn,Acknowledge
le711010,6,le711010_6,a,it's not oh star,inform,Inform
le711010,7,le711010_7,a,it' s star star,inform,Inform
le711010,8,le711010_8,b,oh sorry,expressRegret,Express Regret
le711010,9,le711010_9,b,right,ackn,Acknowledge
le711010,10,le711010_10,b,my fault,inform,Inform
le711010,11,le711010_11,b,oh right,ackn,Acknowledge
le711010,12,le711010_12,b,thank,thank,Thank
le711010,13,le711010_13,a,it,backch,Backchannel
le711010,14,le711010_14,a,and then and then you have to,inform,Inform
le711010,15,le711010_15,a,you should get a recording telling you what to do,inform,Inform
le711010,16,le711010_16,a,you must wait till the recording's finished before you put the time in,inform,Inform
le711010,17,le711010_17,b,right,ackn,Acknowledge
le711010,18,le711010_18,b,thank you very much thank you,thank,Thank
le711010,19,le711010_19,a,ok,ackn,Acknowledge
le711010,20,le711010_20,a,you're welcome,ackn,Acknowledge
le711010,21,le711010_21,b,bye,bye,Bye
le711010,22,le711010_22,a,bye,bye,Bye
le711250,0,le711250_0,b,hi,greet,Greet
le711250,1,le711250_1,b,er could i have an early morning call for about half past five please,direct,Direct
le711250,2,le711250_2,a,right,ackn,Acknowledge
le711250,3,le711250_3,a,half past five,echo,Echo
le711250,4,le711250_4,a,if you will just hold the line while i confirm that for you please,informIntent,Inform Intention
le711250,5,le711250_5,b,thank you,thank,Thank
le711250,6,le711250_6,a,that's fine,accept,Accept
le711250,7,le711250_7,a,that's booked for you,inform,Inform
le711250,8,le711250_8,b,thank you,thank,Thank
le711250,9,le711250_9,a,ok,ackn,Acknowledge
le711250,10,le711250_10,a,you're welcome,ackn,Acknowledge
le711250,11,le711250_11,a,thanks,thank,Thank
le711250,12,le711250_12,a,bye,bye,Bye
le711250,13,le711250_13,b,night,backch,Backchannel
le711250,14,le711250_14,b,byebye,bye,Bye
le711320,0,le711320_0,b,hello love,greet,Greet
le711320,1,le711320_1,b,can i er book an early morning call please,direct,Direct
le711320,2,le711320_2,a,early morning call,echo,Echo
le711320,3,le711320_3,a,what time would you like the call please,reqDirect,Request Direct
le711320,4,le711320_4,b,uh seven forty five please,direct,Direct
le711320,5,le711320_5,a,seven forty five,echo,Echo
le711320,6,le711320_6,a,if you'd just like to hold the line while i confirm that for you that's fine that's booked for you at seven forty five thank you no it comes comes up automatically when you call in thank you bye,informIntent,Inform Intention
le711320,7,le711320_7,a,that's fine,accept,Accept
le711320,8,le711320_8,a,that's booked for you at seven forty five,inform,Inform
le711320,9,le711320_9,b,thank you,backch,Backchannel
le711320,10,le711320_10,b,lovely,appreciate,Appreciate
le711320,11,le711320_11,a,thank you,thank,Thank
le711320,12,le711320_12,b,you you don't need the number do you,reqInfo,Request Inform
le711320,13,le711320_13,a,no,answ,Answer
le711320,14,le711320_14,a,it comes comes up automatically when you call in,answElab,Answer Elaborate
le711320,15,le711320_15,b,oh,backch,Backchannel
le711320,16,le711320_16,b,ok lovely,appreciate,Appreciate
le711320,17,le711320_17,b,thank you,thank,Thank
le711320,18,le711320_18,b,byebye,bye,Bye
le711320,19,le711320_19,a,thank you,backch,Backchannel
le711320,20,le711320_20,a,bye,bye,Bye
le711400,0,le711400_0,b,hello,greet,Greet
le711400,1,le711400_1,b,could you help me please,direct,Direct
le711400,2,le711400_2,b,erm could you tell me what number i ring to get an early morning call,reqInfo,Request Inform
le711400,3,le711400_3,a,ok,backch,Backchannel
le711400,4,le711400_4,a,right,ackn,Acknowledge
le711400,5,le711400_5,a,if you are doing it on your own phone,answ,Answer
le711400,6,le711400_6,a,you need to press star double star,answElab,Answer Elaborate
le711400,7,le711400_7,b,star double star,echo,Echo
le711400,8,le711400_8,a,and then you'll get a recording which is just telling you what to do,inform,Inform
le711400,9,le711400_9,a,when the recording's finished,inform,Inform
le711400,10,le711400_10,a,all you need to do is to put the time in to the phone using the keypad in the twenty four hour clock,inform,Inform
le711400,11,le711400_11,a,so,init,Initialise
le711400,12,le711400_12,a,if its seven o'clock followed by the hash,inform,Inform
le711400,13,le711400_13,b,right ok dear,ackn,Acknowledge
le711400,14,le711400_14,a,ok then,init,Initialise
le711400,15,le711400_15,b,yes,ackn,Acknowledge
le711400,16,le711400_16,b,thank you,thank,Thank
le711400,17,le711400_17,a,thank you,thank,Thank
le711400,18,le711400_18,a,bye,bye,Bye
le711400,19,le711400_19,b,bye,backch,Backchannel
le711450,0,le711450_0,b,hello,greet,Greet
le711450,1,le711450_1,b,could i erm possibly book an alarm call for the morning or this morning six forty five thank you very much byebye,direct,Direct
le711450,2,le711450_2,a,yes,backch,Backchannel
le711450,3,le711450_3,a,what,backch,Backchannel
le711450,4,le711450_4,a,yeah,accept,Accept
le711450,5,le711450_5,a,what time would you like the call,reqDirect,Request Direct
le711450,6,le711450_6,b,six forty five,direct,Direct
le711450,7,le711450_7,a,if you'd just hold the line while i try to confirm that for you please thank you that's booked for you we'll call you at six forty five thank you bye,informIntent,Inform Intention
le711450,8,le711450_8,a,thank you,thank,Thank
le711450,9,le711450_9,a,that's booked for you,inform,Inform
le711450,10,le711450_10,a,we'll call you at six forty five,informIntent,Inform Intention
le711450,11,le711450_11,b,thank you very much,thank,Thank
le711450,12,le711450_12,a,thank you,thank,Thank
le711450,13,le711450_13,a,bye,bye,Bye
le711450,14,le711450_14,b,byebye,backch,Backchannel
le711480,0,le711480_0,b,hello uh could i have an early morning call arranged at six twenty please that's this morning thank you thanks a lot byebye,greet,Greet
le711480,1,le711480_1,b,uh could i have an early morning call arranged,direct,Direct
le711480,2,le711480_2,a,yes,accept,Accept
le711480,3,le711480_3,a,what time would you like the call please,reqDirect,Request Direct
le711480,4,le711480_4,b,at six twenty please,direct,Direct
le711480,5,le711480_5,a,at six twenty ok,confirm,Confirm
le711480,6,le711480_6,b,that's this morning,inform,Inform
le711480,7,le711480_7,a,yeah,ackn,Acknowledge
le711480,8,le711480_8,a,ok,ackn,Acknowledge
le711480,9,le711480_9,a,if you'd just hold the line while i confirm it for you please,informIntent,Inform Intention
le711480,10,le711480_10,b,thank you thanks a lot byebye,thank,Thank
le711480,11,le711480_11,a,that's fine,accept,Accept
le711480,12,le711480_12,a,that's booked for you,inform,Inform
le711480,13,le711480_13,a,we'll call you at six twenty,informIntent,Inform Intention
le711480,14,le711480_14,b,thanks a lot,thank,Thank
le711480,15,le711480_15,a,thank you,thank,Thank
le711480,16,le711480_16,a,byebye,bye,Bye
le711480,17,le711480_17,b,byebye,backch,Backchannel
le711500,0,le711500_0,b,is alarm clock please,direct,Direct
le711500,1,le711500_1,a,sorry,pardon,Pardon
le711500,2,le711500_2,b,an alarm clock,direct,Direct
le711500,3,le711500_3,a,uh alarm call,correct,Correct
le711500,4,le711500_4,a,thank you,thank,Thank
